Date,ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
6/30/2000,0.007982848656,-0.07155030487
7/31/2000,0.2006376371,-0.01133674603
8/31/2000,-0.2138187733,-0.04670711311
9/29/2000,-0.07567906439,-0.01074753872
10/31/2000,-0.178658549,-0.05823832755
11/30/2000,-0.2425966414,-0.05221763195
12/29/2000,0.06378973788,-0.0432106985
1/31/2001,-0.008068803643,-0.04319786381
2/28/2001,-0.0364895285,0.0003655638864
3/30/2001,0.01243656504,0.008684215422
4/30/2001,-0.06641293593,0.01429342793
5/31/2001,-0.1915930058,0.001407955178
6/29/2001,-0.2182258187,-0.01144177242
7/31/2001,-0.3163024886,-0.03856175428
8/31/2001,-0.2890588797,0.02556168068
9/28/2001,-0.1733178435,0.01355952979
10/31/2001,0.02699093583,0.01218955552
11/30/2001,0.2977799406,0.0193390251
12/31/2001,0.3138887638,0.01541168958
1/31/2002,0.2524412524,0.01810004164
2/28/2002,0.2070365661,0.01186686678
3/29/2002,0.0304363152,0.004188089122
4/30/2002,0.05864177708,-0.02482988409
5/31/2002,0.1871057846,-0.005137335938
6/28/2002,0.01445272517,-0.01277252525
7/31/2002,-0.005566909905,-0.02967353865
8/30/2002,0.0744777445,-0.01355363928
9/30/2002,0.09117074359,-0.02784402617
10/31/2002,0.3019288888,-0.02420524057
11/29/2002,0.1474827438,-0.01613240764
12/31/2002,-0.1791864571,-0.05770514525
1/31/2003,-0.1254218057,-0.05237761196
2/28/2003,-0.1982253743,-0.09945368153
3/31/2003,-0.01880120211,-0.09846221998
4/30/2003,0.1966555372,-0.03114303847
5/30/2003,-0.01259591121,-0.06318625589
6/30/2003,-0.03064728829,-0.02962182247
7/31/2003,-0.007554642598,-0.02585493704
8/29/2003,0.02334009794,-0.02971939448
9/30/2003,0.1275181454,-0.02462409832
10/31/2003,0.2102010603,-0.02318041864
11/28/2003,0.1644129474,-0.01628754636
12/31/2003,0.1377136529,-0.02113849302
1/30/2004,0.1850319936,-0.05167429515
2/27/2004,0.02301471444,-0.04710090441
3/31/2004,0.2012553942,-0.03414271893
4/30/2004,0.1238694817,-0.01621218972
5/31/2004,0.2168077329,-0.01388034903
6/30/2004,0.3382505647,0.00189419621
