,0
0,-0.08016388742438998
1,-0.16339248982217122
2,-0.17658957197998687
3,-0.13980903963155522
4,0.10290305552573197
5,0.41251560555841504
6,0.6038236921432706
7,0.2651157600776434
8,-0.26297859136720575
9,-0.16190872236527423
10,-0.2987153971798282
11,-0.3527714937514601
12,-0.04800183968415779
13,0.10822864112375333
14,0.07371180327526597
15,-0.016802659999386252
16,0.008326604547166425
17,0.07033040588431391
18,0.019170408100146318
19,0.04247009621946725
20,-0.03741774516279944
21,-0.19402472247598335
22,-0.1242776930446579
23,-0.03739729918495834
24,0.009258685764767002
25,0.08758480867103144
26,0.1100882788799386
27,0.03382174588233114
28,-0.022040411009681384
29,-0.018161474464246187
30,-0.006595451153322449
31,-0.04281977088044875
32,-0.09443417033536709
33,-0.06854753601397706
34,0.006807975650672029
35,0.03271754698930662
36,-0.006141848010392699
37,-0.016182242325503
38,-0.04088236777922526
39,-0.10852638522371398
40,-0.132382169024964
41,-0.06236866297289277
42,0.01427436503633497
43,-0.1042559917734294
44,-0.22022392177188072
45,-0.20550877847212642
46,-0.04612567957324617
47,-0.02244607738977813
48,-0.04314163786285287
49,0.125205097258414
50,0.1898667675162395
51,0.13644071177478764
52,0.11460353091328315
53,-0.07520512995259607
54,-0.08327625750832386
55,0.0206938283359461
56,-0.03210522934538569
57,-0.023074038417409168
58,0.014875518599799667
59,0.031561094817774166
60,0.03940450737731812
61,0.09566179922230794
62,-0.008775040532355494
63,-0.1446545105862834
64,-0.07326867864107922
65,0.029349175253812834
66,0.000997818188212327
67,-0.002721698548746541
68,0.0455159957562347
69,0.10697684436954094
70,-0.016961296446411037
71,0.025333497301706382
72,0.20074452836070386
73,0.10999312132734435
74,-0.012802960222595902
75,0.042076410087684174
76,0.06681000695817561
77,0.10444542576018116
78,0.19219837826783998
79,0.06784176335659242
80,-0.00023919583539649264
81,0.11366669062333348
82,0.032464301750908794
83,-0.2140458465484257
84,-0.1518116423612352
85,0.0002527966845403363
86,0.018825444260522038
87,-0.028976191173634445
88,-0.05119190762329476
89,-0.022667026130178874
90,0.03476664085919566
91,0.05263670819812853
92,-0.10768031028566935
93,-0.1914737684651747
94,-0.13067578640084354
95,-0.16148814124460786
96,-0.11504084025298962
97,-0.03798536670108156
98,-0.0687713892632918
99,-0.1373645206452346
100,-0.11764144592044928
101,-0.12467660151489865
102,0.08748680296720925
103,0.0417364179280419
104,-0.36772651300654496
105,-0.20440103370429463
106,0.0578585494211921
107,-0.013723558494215098
108,0.24832387496308636
109,0.39320229823884373
110,0.0012179850859956234
111,0.04955003402923336
112,0.18963287012770302
113,0.12942649370261275
114,0.1700119434970249
115,-0.01958542392969844
116,0.029991802689487264
117,0.16008224456389844
118,0.14838158980537516
119,0.2139051498128246
120,0.00724757234130342
121,-0.10901624992127677
122,0.08980497431673963
123,0.23778620444597393
124,-0.035133922800755876
125,0.06282533568611934
126,0.1127366182560978
127,0.012213944964867744
128,0.08172794512305992
129,-0.16911248001795137
130,-0.13245198150918316
131,0.04471187979267183
132,-0.06048084693828896
133,0.028712804014406346
134,0.05570311129409508
135,-0.09935299082867513
136,-0.07393987104751312
137,0.007779905383559278
138,-0.11235176588563774
139,-0.2597459057312972
140,-0.2079019775599768
141,-0.08104685518925396
142,-0.013454750109236193
143,0.06403245938937871
144,0.25973850596857906
145,0.20609667901941156
146,-0.04725699854692571
147,-0.012178430910130131
148,0.055427300971872165
149,0.07646316397140089
150,0.13519586971571249
151,-0.06495360042997211
152,-0.11995574462023917
153,0.14519344294724698
154,0.22162284396200993
155,0.19611600718352618
156,-0.04496303501011436
157,-0.2786251720883395
158,0.011407023223016358
159,0.1568517954265999
160,0.06988763889241525
161,0.06308337886140157
162,-0.03767334889319064
163,-0.07153504119045606
164,0.04556636476197629
165,0.11216606035681925
166,0.09011450134765955
167,0.10879213000729133
168,0.10305810977946338
169,0.057892527169152996
170,0.12432908529550771
171,-0.009657863939646301
172,0.09050390999292782
173,0.12144075281733058
174,0.13561296914880072
175,0.2010829760583159
176,-0.004390709133298417
177,-0.1820180261228765
178,-0.03048857267954969
179,0.16171381811952107
180,0.12112842651298465
181,-0.0729812852197221
182,-0.09338120936789773
183,0.08117063167545593
184,0.1280687430860963
185,0.15778351937902715
186,0.054932467304733085
187,-0.15968624609545934
188,-0.15917309069558655
189,-0.0028949951659692046
190,0.13940600358169658
191,-0.02234933503377425
192,-0.051274619097752674
193,0.11280417513495011
194,0.036330136474714954
195,-0.0076735522935339265
196,0.016018739125788724
197,-0.07572778873885865
198,-0.20081237868635432
199,-0.21311714586601044
200,-0.035973974432490036
201,-0.016020845710309123
202,-0.12147444305461708
203,-0.025901699055498828
204,0.09615596019229343
205,0.024717547976771323
206,-0.06726195332967708
207,0.030984493945938746
208,0.16735083206737528
209,0.030764838720659844
210,0.045112338334032324
211,0.24551372496462565
212,0.08977773514177398
213,0.0238500501555789
214,0.029128577020632165
215,0.05314732203804798
216,0.09201019494070589
217,0.10533937306320323
218,0.22237656593706528
219,0.20797349556100744
220,-0.03720042752115896
221,-0.20851473820155875
222,-0.2257683439010768
223,-0.5452122609109504
224,-0.6110580790306368
225,-0.44715874434267355
226,-0.3169147280672415
227,-0.1172902330307875
228,0.04729166205700994
229,0.05545649527306826
230,0.23033731924331338
231,0.2706459212929945
232,0.016011207698517223
233,-0.02851710221174599
234,-0.0280778121892548
235,0.06957230956996269
236,0.07059968221121675
237,0.006492419942825494
238,-0.09506377663018123
239,-0.019147311306297852
240,0.11293936494587975
241,0.05896281425803425
242,-0.14182835463686627
243,-0.17261625765172436
244,0.030480389699384797
245,-0.07123155038525511
246,-0.008189279198632231
247,0.0799630380970457
248,0.021837013459924497
249,0.09166988979423557
250,0.058370378719479
251,0.03657699380458581
252,0.10360317152334103
253,0.12546534225895206
254,-0.055734099665757014
255,-0.19411063295601144
256,-0.08989577098819602
257,-0.09155293097444375
258,-0.21122881391659903
259,0.030158440704293278
