Date,ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
6/30/2000,0.01983889269,-0.07155030487
7/31/2000,0.1155988338,-0.01133674603
8/31/2000,-0.01185604403,-0.04670711311
9/29/2000,0.08503880322,-0.01074753872
10/31/2000,-0.2019627292,-0.05823832755
11/30/2000,-0.1607178676,-0.05221763195
12/29/2000,0.0233041802,-0.0432106985
1/31/2001,-0.08187877376,-0.04319786381
2/28/2001,0.04048555768,0.0003655638864
3/30/2001,0.07380997012,0.008684215422
4/30/2001,-0.07697508618,0.01429342793
5/31/2001,-0.06137340508,0.001407955178
6/29/2001,0.01056215025,-0.01144177242
7/31/2001,-0.1302196007,-0.03856175428
8/31/2001,-0.2287879689,0.02556168068
9/28/2001,-0.186082888,0.01355952979
10/31/2001,-0.06027091079,0.01218955552
11/30/2001,0.01276504441,0.0193390251
12/31/2001,0.08726184662,0.01541168958
1/31/2002,0.2850148962,0.01810004164
2/28/2002,0.2266269172,0.01186686678
3/29/2002,-0.03257364372,0.004188089122
4/30/2002,-0.01959035115,-0.02482988409
5/31/2002,0.06300995892,-0.005137335938
6/28/2002,0.07823212822,-0.01277252525
7/31/2002,0.1240958256,-0.02967353865
8/30/2002,-0.06377940306,-0.01355363928
9/30/2002,-0.1296627355,-0.02784402617
10/31/2002,0.1382571476,-0.02420524057
11/29/2002,0.2208334791,-0.01613240764
12/31/2002,0.1636717412,-0.05770514525
1/31/2003,-0.07335073534,-0.05237761196
2/28/2003,-0.3428581983,-0.09945368153
3/31/2003,-0.05207107033,-0.09846221998
4/30/2003,0.144632824,-0.03114303847
5/30/2003,0.03326986822,-0.06318625589
6/30/2003,0.05202271321,-0.02962182247
7/31/2003,-0.04586577943,-0.02585493704
8/29/2003,-0.0826700015,-0.02971939448
9/30/2003,0.03831113683,-0.02462409832
10/31/2003,0.1060100994,-0.02318041864
11/28/2003,0.08920700857,-0.01628754636
12/31/2003,0.1041909609,-0.02113849302
1/30/2004,0.07520593887,-0.05167429515
2/27/2004,0.03352269204,-0.04710090441
3/31/2004,0.1098260548,-0.03414271893
4/30/2004,-0.0105079776,-0.01621218972
5/31/2004,0.09142933941,-0.01388034903
6/30/2004,0.1343774593,0.00189419621
7/30/2004,0.1253783935,-0.02853690918
8/31/2004,0.2038731054,-0.01143141765
9/30/2004,-0.008103772063,-0.01997213319
10/29/2004,-0.1774666172,-0.00911830937
11/30/2004,-0.01868445691,0.0004067520902
