ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
0.005400366224641573,-0.0037558729598057283
0.026160280254324597,0.02582047167655155
-0.06351340572232633,0.025036078161324582
0.045346210663745445,0.01598824162049972
-0.0547722038674463,0.009020064340242051
-0.0016731155215330418,0.029241247390913827
0.1318577968824668,-0.015422252285646643
0.09064045173946944,-0.0063871218654618644
0.08862768642151497,-0.0043928530007351085
-0.08083817434329443,-0.027391101443163812
-0.0779324435963673,-0.0038244714426456383
0.09591022212039224,-0.007060258513628348
0.027815187035640676,-0.021943344683022836
0.06269368999632796,-0.03329295756025896
0.008738712162212892,-0.02322282134932685
-0.1587945304067926,-0.032037618237618304
-0.1980136058705284,-0.02081022975116742
-0.4872499412096527,-0.014241693121097576
-0.6071650198062679,-0.019283372357120854
-0.4383517973040698,0.005538039783677284
-0.3165546958904395,0.018985429431345402
0.13935720241505445,0.0002068038472886613
0.10361683605299943,0.07744844044048138
0.24181367565809042,0.06510871084054193
-0.020348970587712678,0.07587724804168072
-0.2613474367154991,0.01078222272879703
-0.14021710851865654,0.01766631173828559
-0.13181628977436866,0.016332298590571614
-0.28296764848879485,0.01343174439441297
-0.2856078794464678,0.04954284134068754
0.0822166215731559,0.0741662636305529
0.47281857974221797,0.09711388246847275
0.2398814211497018,0.05087773155366504
0.003424660881364172,0.024985419987941793
-0.112880629251769,0.02792187016299641
0.08731777300887833,0.0679657602616972
0.12943627100981292,0.04621284315513119
-0.09120292046556999,0.06918698970555637
-0.04201003089902988,0.04049735228446982
-0.10316613930808805,0.033762797686281765
-0.0037704275919945296,0.03653936862075202
0.15086342945337838,0.02776413760279839
0.14670647671552794,0.014114993471654014
0.19214526494572937,0.04088944587099386
0.22940723662796003,0.029015763533335015
0.10331117309460591,0.01493601923715282
0.10055390707275613,0.012236507535186014
0.1969937965265265,-0.014462183157395891
0.10345017476789042,0.02029734006367523
-0.04884675086025769,-0.0034008818381732198
-0.014764118251449077,-0.03283251013134958
-0.15599841687571914,-0.00902126100063061
-0.3059119279597655,0.000559988814857526
0.22520171417818613,0.0053272576520564385
0.1778883639729525,0.019523803928975347
-0.12974312721965564,0.007361612069391121
-0.09291240793425537,-0.005693386668187195
0.08256372346495056,0.007658578574834429
-0.10131248839275475,-0.007865491140164771
0.061784092025562565,-0.02178413630378495
-1.1079796398005946,-0.007828494711854539
-1.8907021280320757,-0.0205416329265935
-0.44373275947855895,-0.0017894427679849834
0.2518775706300138,0.04915222065419833
0.08740221303888429,0.046369492566948445
0.019773621190392277,0.001970443987298509
0.0011914692223280454,0.013499316896925073
0.24916446776449863,0.03456352491677661
0.41066752595464573,0.0026858763552120024
0.27368378206652766,0.004268038915973715
0.182992601251863,-0.0015355089389363918
0.10908888216048851,-0.013507496236470296
0.1270167116033285,0.003199463872677555
-0.041997207301573525,-0.0009246417672184037
-0.006925333310365822,-0.024379281402025832
0.13407586576634678,0.010164512027461825
0.00627968474722973,0.006716334197439444
0.1301405878924129,-0.04618443627164037
0.4371702271716913,-0.016592056674395117
0.21050511759700452,-0.06754577813158225
0.010737136819339632,-0.1315077479386053
-0.12774773307530296,-0.021809349733092454
-0.35455911641078863,-0.06953732751782393
-0.19614580086386102,-0.07333127308554932
-0.13932660687354748,-0.01222058095338685
-0.11965432691497124,-0.07360423610075628
-0.15579738678619126,-0.0651220433840809
-0.023496987030350525,0.035668696837515945
-0.08319777363268432,0.02417992352505216
-0.0761096727582169,-0.022858893183692608
0.1363658464836055,0.00796590272060449
0.19883963798226567,0.014406337766558863
-0.05855877019996836,-0.015823114939242267
-0.1781478994747614,-0.027338665439042842
