ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
-0.03555882447597991,-0.008159850287865922
-0.027858987996640217,-0.008796827228183979
0.0624146677287758,0.012477056502866901
0.04004549648719191,0.007196980417533361
-0.0516079833092995,0.013208608561762425
0.018056288798687703,0.011686471673590049
0.04276948773905431,0.016383332811900075
0.019122246881117633,-0.010557282805876866
-0.02661279718944254,-0.004833162783813627
0.008295226666885647,0.000865051957058327
0.008302291395697381,-0.005821046230008342
-0.01142151044443196,0.007370148065357185
-0.012222427013503179,0.006008843542042008
-0.03767665196639758,-0.004701986259331825
-0.04828765527347656,-0.012274912310246577
0.002359756538541369,0.008128386999694648
0.01175582155965138,0.002567395505245429
0.032913274170089935,0.01238876962308133
0.02770586882067505,-0.0002989089844405157
0.014042762460604763,-0.0009160772181182608
-0.02294258303659724,-0.002887393728835619
0.018754538600776804,0.007996488634225862
0.006971908324114651,-0.0027088896112932304
0.02772569996051999,-0.01755213883890594
-0.009909247062772408,0.0023595804740974557
-0.029354693830111245,-0.04643670104729303
-0.02002815816959025,-0.038982276055485876
-0.0530401423863891,-0.037349443907037205
0.01572461048558571,-0.0036976659857970162
-0.024130917722438028,0.030978908258177285
-0.024056142854236295,-0.049596941139371964
0.0675417067691213,0.025466978763454495
-0.03312754656817951,0.025338911931783947
-0.03113697735147669,0.01615544022228521
-0.052731284374432086,-0.023172482132888028
0.046550957665001835,0.01173033978548954
-0.05794792466623999,-0.02424949085039474
-0.13118606578372383,0.001970443987298953
0.014144507386164573,-0.00858374369139181
0.02184372717449712,-0.009262317160061873
0.0012264923859652832,-0.00821528547329331
-0.0405372564773292,-0.04521901734190026
-0.05393518350728366,-0.03027210757726717
0.003384771773080164,0.0059654183665713845
-0.009908617654157847,0.004540302918782935
-0.012910754615598208,-0.012146666708318321
0.01981743673571712,0.004521484718845947
-0.01958575821752362,-0.0048082040997319275
-0.05534397305273231,0.0011288806466951407
-0.06173695389438949,0.007778777339660259
0.027113687829999567,0.013106347505300597
0.0012599749671919902,-0.0008408661416194896
0.042239781766342244,0.022357612631113355
0.019953713665571193,0.016461277054072188
-0.006069558215309634,-0.012176181047881762
0.04121915516349084,-0.0037099536650160303
0.032395392178504956,-0.010486742014577999
0.017587093366914885,0.004759788846479651
0.01509462622248492,0.004215857846210369
-0.006953920690611959,0.003909191566759063
0.0004267728921734104,0.010333448875105233
0.0010403508406566786,-0.0031275623081201687
0.005668146109235828,-0.025620284467227528
-0.07412286540633417,-0.00972770316801208
0.044322123098025745,0.03515300441789604
0.06836540080061759,0.014200537583283879
0.05522298612221732,0.023796172768732582
0.033070196409403785,0.013197747570711016
0.10657237640307793,0.02224247966411319
0.021591338938997673,0.03783463392486475
0.049368715475869074,-0.005091845880352608
0.011876183379377903,-0.014288643174027005
0.0007055918444081044,0.007909347849800241
0.04265891717169179,0.007462721201589417
0.0013743345231400639,0.0010309279263580606
0.05034428172967864,0.005655792745835608
-0.4825021977632842,0.0053721096174310645
-0.9200994068041806,-0.10605644450233775
0.2961804135767734,0.07071218085920394
0.041560613336710794,0.00572496896558361
0.0004693733951461887,-0.00848661387731875
0.060450806329037654,0.027812678700128046
0.053369159705119795,0.024680174856775317
0.026301431647345996,-0.01900587876993054
0.0015060243810380847,-0.0032078525479661835
0.04759298935866241,0.008008050803343103
-0.06272088961624611,-0.032981876841300384
0.030677678120657248,0.016496948989640714
-0.09744154265943727,0.013916991646943266
-0.10468558915098392,-0.009886675471808104
-0.0004253810769565547,-0.0011347518948143787
0.04420943949914591,-0.0038463971983144774
-0.06805519204325083,-0.00838165883093378
0.04479421840396469,-0.00473790596551904
-0.036352134644148215,-0.03678649234453779
0.0729378023455931,-0.06794157940761103
0.020091280496968622,0.03643514800351966
0.05925492191034021,0.04007183097581901
-0.09020415078617372,-0.01659408517210359
0.06690928833772336,-0.014330880860771167
-0.04038264899628441,-0.00991517610707593
-0.02082330057343551,0.014468433695602911
0.03976880853559628,0.03276329445753401
0.036973946542858904,0.019472103412820907
-0.04936432447578021,-0.013568047339458822
-0.0733254511607635,-0.04589532238357563
-0.07466245982133657,-0.013299676146526274
0.05594851239046772,0.034289073478632304
-0.001584995708916459,0.014673393100807175
-0.027651531330509904,-0.018472603079736416
0.00370641183558007,-0.003946112567534854
0.07271066131802328,0.056534752930313736
0.03162976946692719,-0.03353710690325151
