ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
0.12682169003265287,0.00457505637001443
0.08809727133023504,0.027703250229684784
-0.05914461167954688,0.0030908631055117652
-0.02876622732925682,-0.010745717434955893
0.1285337179260484,0.01922234526283617
0.10486899438963704,0.019465334788104194
0.0025781516052987286,0.010060016348755418
-0.0849072995648692,0.008958511233838173
0.054631366648631996,0.02110867460998822
0.022702813598336036,0.01232136442919085
0.11235739091533947,0.015517103845806623
0.11333631164685531,0.014521427467827586
-0.06714063306443929,-0.02580663197931443
-0.15050143245884495,-0.0050820160196982656
-0.05371414225715476,-0.014552061216698498
-0.0024306484886409407,-0.0008447730175040746
0.05702162429045643,0.0010253256306853586
0.06229385128374698,-0.001495886591582618
0.04310275915455719,-0.007626544231551513
0.010266528698360311,-0.015949617420906392
0.034333544902414914,-0.02413616739513813
-0.06787191149578486,-0.020762669262654576
-0.12906593763224894,-0.029451177819922236
-0.1521409396439637,-0.00631308694400623
-0.21018141728529116,-0.017293989163525758
-0.5201007072762334,-0.011500254525519615
0.13729108597758266,0.0808520966290951
0.1061364613805611,0.0466346818900627
0.10645352329727809,-0.019087405834247395
-0.18597173595655825,-0.008571010109753807
-0.36582804813197,-0.0023712748238651216
-0.11138521564173809,0.03783361591612078
0.015609858567574353,0.014736877281229077
-0.33977461320344604,0.012287682763432173
-0.5287303404004446,0.023145137980689512
-0.1774216748133557,0.06435497519634126
0.1039416613531099,0.009407927718712017
0.30056115733438205,0.08598334321121648
0.26007882903611534,0.04202953224364858
0.014111556828473315,0.031311539837672875
-0.07351255683395808,0.037791797624960655
-0.077214398117468,-0.019397389593397207
0.18459007904912017,0.062100097573655866
0.05698498123666207,0.04277326680717408
0.04845509966638106,0.03592964445826574
0.0803358519566224,0.05787141046113886
-0.12461253727386268,0.041017243952023996
-0.06824979138588239,0.006483305102690906
-0.03614269126943981,-0.02771539984654714
-0.16549097375482757,0.02567460783557962
0.010757418712200817,0.020553067738162234
0.03959853898007193,0.007179406449590253
0.09965446036579761,-0.02131519419904704
0.14485405259828887,0.027782381012451562
0.13958801420705358,0.028393074501217974
0.10717736392672172,0.0005244296947397586
0.10408707567370357,0.017237210434404737
0.028166368308946588,0.0019458413793254081
0.16556715175481163,-0.01950475056584189
0.036929650322774954,-0.02502321972977395
0.038923668742957496,0.013499207905983468
-0.04165251008083626,-0.05473760646555892
0.0011559024549541164,-0.048884139959891826
-0.20006614861522376,-0.02391591630219647
-0.43962610161473625,-0.003903363190108422
-0.15959585562029455,-0.01010109598650466
0.09893713590806597,0.028876659835773033
0.24789854109949871,0.036207784846739255
0.20126314763896813,0.02046342951949187
0.1141795708507427,0.022164495732438283
-0.10377698405218183,0.017593919114200496
-0.09454512487025024,0.013585847003509066
0.08562071361322987,0.024139103113356875
0.0582984234092061,0.02223817833699826
0.00672330911931418,-0.0028444463622809835
0.14851136328804104,-0.005122864822768136
0.036717411261357746,0.01379576177853803
-0.09620585106837387,-0.00950448431156481
-1.7420991173519558,0.009780985644502582
-0.3703885309274222,-0.012259536273858007
0.5450669647755566,0.3353792739767387
0.5588976550499818,0.1037260147595771
0.07627615137191324,-0.02150070026512685
-0.0338088377276442,-0.02199520278571976
-0.021048373329862535,0.0073104912302062175
0.16502073320958432,0.0017260514703236751
0.32109076410269966,-0.01726435765396417
0.30101306400952677,0.005026783615205588
0.21109862173094918,0.017720722548372425
0.11748360756180265,0.002332467191848764
-0.06453852113757108,-0.02389087595571482
0.20200826462997057,-0.004191472311325661
0.025424460836974028,-0.01783290916310243
-0.02396247211836222,-0.014645634538132057
0.20001267082828722,-0.01958268042982514
-0.14199381095755204,-0.03313091926184075
0.06018289531037002,-0.02089368382040302
0.2403629367929092,-0.02644065339932844
0.35527347409487753,0.0051262447256918975
0.12875121566054393,-0.015535378105926867
0.13652255732920704,-0.01652757286600881
-0.03499557563962341,-0.015746889555341426
-0.2466292388303719,-0.02027952895052909
-0.1692678599618862,-0.04350061954234086
-0.06470561947533149,-0.028852938313253418
-0.09115169462685646,-0.07239221537021923
-0.15015354037512108,-0.019573680484510803
0.058717356852953984,-0.002923775142332552
-0.048103775234528356,0.017964554975298697
0.05138184632502263,0.01809148843686792
-0.07560882474065078,-0.007777096878272438
-0.12878020251493894,-0.004222559676893667
0.05894064723942627,0.020676515411680363
0.1012843761234743,-0.016825815846438275
0.21755382183542338,0.023141528561694713
-0.10492508156158031,-0.00938212708208841
-0.14101391172007371,-0.05999477988593238
