ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
-0.060367267927683876,-0.003299992682259223
-0.048049697641707745,-0.0027079547954258487
0.08178260690683015,0.019019122245269138
0.03017628958506169,-0.0035288493017295863
-0.036654433642241635,0.008750055827463576
-0.012716088748175203,0.032562551324564204
0.0200566424691786,0.008795131452827398
0.019609582735957254,-0.012671520776898149
0.03043024021611096,-0.0011808277900442476
-0.015886621745407226,-0.006345264957299257
0.029836708035415604,0.01197619104671599
-0.04996373170788715,0.008957193604016922
0.0028297456392376574,0.013965834079216144
0.001898734747657116,0.013841051411871419
0.03415710800540683,0.00484121782104463
-0.0039958192258575664,-0.009061056796148215
-0.055001786690040966,-0.009993723586338987
-0.0587731882361755,-0.018816055975965362
-0.014887556973936178,-0.0057161159132883554
0.012887567140608347,0.005236420405089426
0.01277836576103386,-0.010558167461394596
0.05333536166854547,0.020635974032655824
-0.02124149343504733,0.007436433486931904
-0.008616522516272873,0.009991837506063028
0.029516974322570277,0.009572313593816162
0.043837188733176546,0.010494488074379582
0.005080288904019348,-0.017155739393241554
-0.005482866888017135,0.004220935900791645
-0.01281929559477657,0.0011866876628587875
-0.06555152139303022,-0.017934646430867396
-0.029187739720956785,0.00996685991539259
-0.14651561231069543,-0.04405862251479942
-0.025114752533423434,0.013867551220465568
-0.033661282573131945,0.02296312150844848
-0.07555102982386241,0.007830579115188474
0.02976573261021409,-0.06766976994437002
-0.0523573005579987,0.00906773998171051
0.031485336036748635,0.03364929859570953
-0.03381589208027158,-0.013079624818468805
-0.08617769624105209,-0.018519047767237673
0.005429484507586402,-0.03930782496134233
-0.05702509101064068,-0.01494734077911275
-0.1179240654562137,-0.01020532726090595
-0.08565976450349977,-0.0034597506233828845
-0.24156356112506971,-0.02082169214210694
0.05436833272807062,-0.06142433564570027
0.05167580697226137,-0.037638851499934844
0.12394665471153532,-0.012800174766961714
0.06701694125901136,-0.025904652332042755
-0.028596390781039815,0.016929538193551696
-0.05221591135022452,-0.048220345546270416
0.08328871098738411,-0.006757569697399823
-0.02254886968661296,0.014388737452099676
-0.0025806465934912204,-0.012568744011526523
0.056316308527026404,0.0022256853167288426
0.024620803602249275,-0.023432366798270987
-0.031043787205741857,-0.03813941578745972
0.03446344270914814,0.0028699914466780996
-0.11366283376315689,-0.046628493153033634
-0.028054807092501743,0.010584145760228036
0.08950145826337774,-0.012562435081092893
-0.10482968720680486,-0.0513698443884083
0.02623456689425918,-0.02874849793784051
-0.029365220001601244,0.009936206659129532
0.023336404003316158,-0.0008144981105959737
-0.019903783441240996,-0.0024445620694724113
-0.002952672575056603,-0.029926542412975543
0.03078638544814183,0.019729567703342887
-0.02504317812706791,-0.026983356585319918
0.013184211305730997,-0.02247648989651374
0.09570580449353461,0.022161130125175177
0.046275642006214035,0.03301007011003598
0.01790818502156899,0.018363178583675754
-0.04817365595745926,0.0009483168088593175
-0.027109873289888675,-0.032770546829312686
0.04272550539194242,-0.0008852169359405693
-0.06998395661375767,0.009247536248961019
-0.09918332347595271,-0.014521918010690804
-0.09310895685774812,-0.022088672959011735
0.05893846099420852,0.054555414434654725
0.05342302342070093,-0.02439603069452234
0.06706999940638791,0.0077959289239846186
0.019842226008921493,-0.006077151543152581
0.025879447987820825,0.011495309939178355
0.07841779789373282,0.02627285662894252
-0.026145280104322488,0.008334828594747101
0.047011753599341066,-0.047960284734049896
0.02570745748178993,0.0244981630440142
0.029389106255185204,-0.0009502994158085976
0.009923880841483879,0.0176527090563674
0.048121545982570346,0.013263244930365126
-0.07361735519306478,-0.05053810240703971
0.054067221270275745,-0.012245857159125961
-0.747592586010422,-0.2788088997712945
-0.9715268603494125,0.0637682585462005
0.2739481269496693,-0.023482026427338543
0.061718199850548494,0.01997213318691493
0.028417212723576668,0.00760833219794943
0.016322065487799797,-0.017077985720358235
0.07016748196760991,0.03150287206164171
0.02076030109283744,-0.014167007168198964
0.1273247217475615,0.08599652625471554
0.04428057366345728,-0.0026281224062691955
0.05232348704542655,0.007503984659193108
0.062217019217640335,0.007050153868823905
-0.05613678321066562,-0.015809380727148437
0.05364139489454267,0.0072202479734864156
-0.043897164482267215,0.002622851152625394
0.04244669024725667,-0.0021417870684752316
-0.08945935862826992,-0.019476682052093963
-0.09216540813374419,-0.026422792931367844
0.029066794521136252,0.01175715698604396
0.08322707729839074,0.008207278693237008
-0.06535115893054666,0.008334402943876995
-0.013448254157502504,0.03430844006223843
0.08233412456812861,-0.0071983641002590915
0.030758088028187025,0.003799311755336987
-0.10757368219774133,-0.1287823231367522
0.06204553137648272,-0.003741819145995251
0.026176443990202358,-0.062329272961109794
-0.07880967477924994,0.02118758394059661
0.04044309710718075,0.023838796332778855
-0.00106986208985127,-0.032825466457932606
-0.03092550564655827,-0.0639357644613403
-0.032932315164268644,0.041208871304826644
-0.1408409556732355,-0.031987675493397205
0.0227812423196303,-0.030093913721266574
0.09682479986890247,0.011590426247084729
-0.01159999973729331,0.016705605669869783
-0.10974569935011846,-0.01025250691046864
-0.04343279333041039,-0.011967233322693893
-0.01821493716063305,0.00789979591833756
-0.010795758549007495,0.011370061480837634
0.05279022248382503,0.028844191673877084
-0.03297069280811016,0.017449946783676396
0.018670980854103014,-0.007797310460031959
0.07319346156880169,0.04196585292238275
-0.04310364054546678,-0.05249458882974345
0.017633739739602028,-0.03637279179177266
