Date,ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
6/30/2000,-0.04960739073,-0.07155030487
7/31/2000,0.1731890732,-0.01133674603
8/31/2000,0.0155925198,-0.04670711311
9/29/2000,-0.1443724898,-0.01074753872
10/31/2000,-0.1332693038,-0.05823832755
11/30/2000,-0.2061071129,-0.05221763195
12/29/2000,-0.0131853483,-0.0432106985
1/31/2001,-0.004903687585,-0.04319786381
2/28/2001,0.03732044162,0.0003655638864
3/30/2001,0,0.008684215422
4/30/2001,-0.06453852114,0.01429342793
5/31/2001,-0.06324781987,0.001407955178
6/29/2001,-0.1177830357,-0.01144177242
7/31/2001,-0.2306623837,-0.03856175428
8/31/2001,-0.3144280739,0.02556168068
9/28/2001,-0.1607136938,0.01355952979
10/31/2001,-0.07287506051,0.01218955552
11/30/2001,0.1126310407,0.0193390251
12/31/2001,0.2724107465,0.01541168958
1/31/2002,0.3264929135,0.01810004164
2/28/2002,0.1525752561,0.01186686678
3/29/2002,0.02188766622,0.004188089122
4/30/2002,-0.01104170217,-0.02482988409
5/31/2002,0.1326934382,-0.005137335938
6/28/2002,0.1326444746,-0.01277252525
7/31/2002,0.005904076191,-0.02967353865
8/30/2002,-0.07525038915,-0.01355363928
9/30/2002,0.02006539812,-0.02784402617
10/31/2002,0.209362493,-0.02420524057
11/29/2002,0.3133998749,-0.01613240764
12/31/2002,-0.002245389877,-0.05770514525
1/31/2003,-0.2502918026,-0.05237761196
2/28/2003,-0.2179882014,-0.09945368153
3/31/2003,-0.03230824323,-0.09846221998
4/30/2003,0.1581398651,-0.03114303847
5/30/2003,0.0717855403,-0.06318625589
6/30/2003,-0.03235873831,-0.02962182247
7/31/2003,-0.04415432942,-0.02585493704
8/29/2003,-0.04607031468,-0.02971939448
9/30/2003,0.1077215494,-0.02462409832
10/31/2003,0.1258066954,-0.02318041864
11/28/2003,0.1736013735,-0.01628754636
12/31/2003,0.09500253482,-0.02113849302
1/30/2004,0.117917057,-0.05167429515
2/27/2004,0.1006376287,-0.04710090441
3/31/2004,0.03220314049,-0.03414271893
4/30/2004,0.1585442761,-0.01621218972
5/31/2004,0.05675454505,-0.01388034903
6/30/2004,0.2944306471,0.00189419621
7/30/2004,0.169198311,-0.02853690918
8/31/2004,0.1519494158,-0.01143141765
9/30/2004,-0.1336466996,-0.01997213319
10/29/2004,-0.07060814654,-0.00911830937
11/30/2004,0.05134414745,0.0004067520902
12/31/2004,0.2434163669,0.004831482998
1/31/2005,0.01949779571,0.005167970158
2/28/2005,0.006356565755,0.01438873745
3/31/2005,0.02358515612,0.02851734861
4/29/2005,0.2102148056,0.06301296783
5/31/2005,0.275948759,0.01807679325
