,0
133,-0.06130568470845345
134,-0.0245766899549814
135,-0.11165061513387087
136,-0.2179375526981525
137,-0.22572964409154161
138,-0.2840420449366764
139,-0.35081846649371706
140,-0.21747945549820408
141,-0.015161971820548466
142,0.24514422977331793
143,0.2670114501246208
144,0.20162218259882808
145,0.1653567960033251
146,1.543835706857219e-05
147,0.07076807081356243
148,0.17035817321318428
149,0.008900096274488907
150,0.013661320110339315
151,0.07007041240489945
152,0.1077164782087899
153,0.3131393082855309
154,0.14685649236441334
155,-0.11885730184670644
156,-0.07290406670192039
157,-0.07668305017902191
158,0.10128740629555935
159,0.21803839941679892
160,0.05576984079817223
161,-0.01149488635251951
162,0.006074619740397754
163,0.042635563382385944
164,0.13934270881647798
165,0.2199088499103261
166,0.1640141657995612
167,0.144427499514241
168,0.23651850481157072
169,0.06779555966635056
170,0.22703649316731794
171,0.12336020954969656
172,0.21287943410473395
173,0.31119307413832387
174,0.1348362854016123
175,0.01888748027133109
176,-0.021784540076569023
177,-0.011490110624661258
178,0.09299689150182334
179,0.09499202287911179
180,0.04452755731764178
181,0.044737022613453414
182,0.02706141431166835
183,0.21616415520530963
184,0.18926552880404202
185,-0.013935089699734095
186,-0.1206473884315447
187,-0.16130986226036104
188,-0.006734304092363773
189,-0.021957278801497816
190,0.08620477987281576
191,0.10709322018200555
192,-0.003513973590162929
193,0.09915262361335686
194,0.04128449746945122
195,-0.09345252601999551
196,-0.1811842921235179
197,-0.2834234889427765
198,-0.23031334553970206
199,-0.20924117956643154
200,-0.151736781261857
201,-0.05080978907849643
202,-0.03729336212656845
203,-0.0033267536343905557
204,0.0374137262645641
205,0.0562516271916369
206,0.09575856165811336
207,0.04237707150901679
208,0.17796482934460262
209,0.2533034821520181
210,0.1266878218939589
211,0.26619147086860545
212,0.12906756577585057
213,0.08533522368494634
214,0.1246722374254581
215,0.1563460471775018
216,0.3068650474894579
217,0.30597837226307156
218,0.19113853877163114
219,0.014340718211000796
220,-0.25987927387161003
221,-0.7549944393464879
222,-0.8439693080024804
223,-0.9858618340166303
224,-0.9024365642319839
225,-0.4815825829757032
226,-0.17972398639853956
227,-0.08721067250701676
228,0.217796838539711
229,0.3099317813006508
230,0.21691503164398407
231,0.21855540193279951
232,0.005573483223005084
233,0.03721227092149949
234,0.019111175995756305
235,0.0727726228539295
236,-0.008505001135668024
237,-0.013309032907301808
238,0.004205230948109817
239,0.033784091031107986
240,-0.03059155472821584
241,-0.08938317780287507
242,-0.1005282539722907
243,-0.26399064444449016
244,0.011640990560806738
245,0.030923730229101123
246,0.020103478321797832
247,0.15181854016429902
248,0.07134747506657477
249,0.1286089441864953
250,0.19206713076116788
251,0.1671800987978248
252,0.02094600396665368
253,-0.07790727989571533
254,-0.14933965436497643
255,-0.28558430670155155
256,-0.30216281701534464
257,-0.06501683400228192
258,0.009443212813801151
259,0.07012773024615396
260,0.18699625414588839
261,0.11780579171585599
262,-0.0007968964587326613
263,0.029603982733753195
264,-0.16556784408956549
265,-0.26659932210864423
266,-0.19521739678569236
267,-0.11715735136941176
268,0.028113199679219186
269,-0.029494437094851413
270,-0.0296865417606418
