Date,ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
6/30/2000,0.03543141249,-0.1322991066
7/31/2000,-0.028773656,-0.0344032449
8/31/2000,-0.1451253478,-0.1003698001
9/29/2000,-0.1210683096,-0.03427023999
10/31/2000,-0.2151480775,-0.1084233052
11/30/2000,-0.1656215552,-0.1304333784
12/29/2000,0.06062462182,-0.06974165475
1/31/2001,-0.08187877376,-0.08834636336
2/28/2001,-0.02405296346,-0.03044036072
3/30/2001,0.01056215025,-0.007613283823
4/30/2001,-0.1947581218,-0.01771211731
5/31/2001,-0.2920357888,-0.02352211086
6/29/2001,-0.3038659236,-0.01644082148
7/31/2001,-0.2909332945,-0.05662980275
8/31/2001,-0.3016630294,-0.007532992308
9/28/2001,-0.0734518472,0.0165013264
10/31/2001,0.2121398357,0.01822906285
11/30/2001,0.3392579579,0.03880557442
12/31/2001,0.2398371027,0.02815696015
1/31/2002,0.3069025624,0.03195479072
2/28/2002,0.215585215,0.004123717184
3/29/2002,0.1001197944,-0.02003920621
4/30/2002,0.1130541235,-0.05414856507
5/31/2002,0.06891403511,-0.02555029208
6/28/2002,0.002981739071,-0.03804186366
7/31/2002,0.1441612238,-0.05594001588
8/30/2002,0.14558309,-0.05098449263
9/30/2002,0.1837371393,-0.09779774328
10/31/2002,0.1360117577,-0.06106161942
11/29/2002,-0.02945832348,-0.05272420424
12/31/2002,-0.0543164602,-0.1515906784
1/31/2003,-0.1056589786,-0.139732101
2/28/2003,-0.1847183332,-0.1972308441
3/31/2003,0.01971446997,-0.1448809954
4/30/2003,0.1122740857,-0.04708598277
5/30/2003,-0.0108844612,-0.1055108803
6/30/2003,0.005952398527,-0.07541000581
7/31/2003,0.06185577002,-0.07365499381
8/29/2003,0.04313669389,-0.0840389271
9/30/2003,0.2119125103,-0.06255351073
10/31/2003,0.2010126343,-0.05302277525
11/28/2003,0.2071240655,-0.05593730597
12/31/2003,0.2048285896,-0.0704000218
1/30/2004,0.1074090794,-0.09748383119
2/27/2004,0.1920669681,-0.09592012188
3/31/2004,0.1665805998,-0.07129321755
4/30/2004,0.2839226695,-0.05198475488
5/31/2004,0.2606276504,-0.05353826067
6/30/2004,0.2863268751,-0.01445939801
7/30/2004,-0.008268306177,-0.06350215685
8/31/2004,0.1332649588,-0.03714850693
9/30/2004,0.04324037538,-0.06072551472
10/29/2004,0.06594974968,-0.03838676203
11/30/2004,0.0008133388004,-0.02200602941
12/31/2004,0.1832436408,-0.0132329267
1/31/2005,0.1601430523,-0.0102073587
2/28/2005,0.159683997,-0.002708979985
3/31/2005,0.2157760329,0.02992208984
4/29/2005,0.2969378854,0.07910418109
5/31/2005,0.1382246631,0.02708755442
6/30/2005,0.01228516679,0.04590177759
7/29/2005,0.005748558164,0.04398614818
8/31/2005,-0.01128299756,0.01819282057
9/30/2005,-0.07591039254,0.01394848262
10/31/2005,0.1024298039,0.02346827256
11/30/2005,0.2250604291,0.03681607467
12/30/2005,0.1567209549,0.0352381403
1/31/2006,0.08580719415,0.03447118997
2/28/2006,0.194683054,0.07106556852
3/31/2006,0.06047366703,0.04745953984
4/28/2006,-0.1323383123,0.04759565875
5/31/2006,-0.1957975579,0.03575738479
6/30/2006,-0.160595531,0.03194309381
7/31/2006,-0.2031923509,0.0431797279
8/31/2006,-0.190539374,0.05123645844
9/29/2006,-0.01796647622,0.06314645568
10/31/2006,0.1159648533,0.09109024056
11/30/2006,0.04365741826,0.06813495236
12/29/2006,0.05078371511,0.06659064581
1/31/2007,0.1918173294,0.05012362314
2/28/2007,0.2356899601,0.06304015084
3/30/2007,0.1150495488,0.05042090912
4/30/2007,0.2160034972,0.05845820049
5/31/2007,0.3857999284,0.05396856302
6/29/2007,0.2289447703,0.01632689329
7/31/2007,0.2045575749,-0.04338281538
8/31/2007,0.2144003856,-0.04111490936
9/28/2007,0.2204942832,-0.04792087039
10/31/2007,0.07545734657,-0.05008667122
11/30/2007,0.2494315431,-0.02156264022
12/31/2007,0.283111979,-0.02640068855
1/31/2008,0.4231614955,-0.008545187843
2/29/2008,0.1988379733,-0.01624441426
3/31/2008,0.1292505272,-0.02321399386
4/30/2008,-0.121417601,-0.03090359349
5/30/2008,-0.6259619883,-0.003461027603
6/30/2008,-0.9302125712,0.01136698798
7/31/2008,-1.023917735,0.01073384224
8/29/2008,-1.018483042,0.01358109236
9/30/2008,-0.8245528727,0.006927291433
10/31/2008,-0.3161802528,0.04423466693
11/28/2008,-0.09214547713,0.08785627746
12/31/2008,0.3966068564,0.196974513
1/30/2009,0.5147002071,0.2213686726
2/27/2009,0.4502746119,0.135765588
3/31/2009,0.3432696184,0.1178725652
4/30/2009,0.3360465537,0.1136478286
5/29/2009,0.1499840521,0.04266014724
6/30/2009,0.1003494133,0.04631817761
7/31/2009,0.1365048768,0.07601407897
8/31/2009,0.04033595388,0.04485558083
9/30/2009,0.1234753224,0.03253341022
10/30/2009,0.07992288262,0.03419572785
11/30/2009,0.1088910037,0.06337188675
12/31/2009,-0.07030732253,0.03356560072
1/29/2010,0.03692146666,0.03678916528
2/26/2010,-0.01097318194,0.01950251241
3/31/2010,-0.1485542262,0.02063640595
4/30/2010,-0.07375947938,0.05931840204
5/31/2010,0.09592424184,0.05571593252
6/30/2010,0.1069203515,0.02945989898
7/30/2010,0.1474793227,0.03366901566
8/31/2010,0.2350561865,0.0769044001
9/30/2010,0.194339936,0.04571805676
10/29/2010,0.2652406074,0.03070840909
11/30/2010,0.2985888531,0.02035723651
12/31/2010,0.1167854808,0.02890624038
1/31/2011,0.04628020029,0.07472794227
2/28/2011,-0.01473208509,0.0378928891
3/31/2011,-0.1787306861,0.01967521159
4/29/2011,-0.3622718203,0.0121840487
5/31/2011,-0.09717169714,0.01804458668
6/30/2011,0.05173391084,0.02752942142
7/29/2011,0.03239191219,0.02334575607
8/31/2011,0.1031511181,0.01719176077
9/30/2011,0.3050148349,0.01371521971
10/31/2011,0.1003797882,-0.005164078179
11/30/2011,0.04414846048,-0.001495737428
12/30/2011,-0.1330256013,0.005549683786
1/31/2012,-0.1465286403,0.01591973168
2/29/2012,-0.1953307262,0.01049756493
