,0
0,-0.16501944099695645
1,-0.22672320971602303
2,-0.2124572819053768
3,0.02283943153833637
4,0.3654962825392468
5,0.7499661199216965
6,0.46941487121961883
7,0.07461132767660933
8,-0.26791096782610263
9,-0.40509246352760936
10,-0.4339271608534042
11,-0.3215360631669367
12,0.041870354252795304
13,0.12388644824566207
14,0.042685642199298476
15,0.0369995536802831
16,0.026220605483113762
17,0.06324870456680111
18,0.06078166183930488
19,-0.040902148662034434
20,-0.1548413105749803
21,-0.206623201724374
22,-0.1379205307786196
23,-0.0024492665573025464
24,0.06845517728293679
25,0.1347019871201962
26,0.08838555282022167
27,0.02718154611067732
28,-0.04422007539957665
29,-0.0030344863124221358
30,-0.06507929580761654
31,-0.08481018199801672
32,-0.11842813853084247
33,-0.03474910282291698
34,0.013378147897145823
35,0.01888138981560679
36,-0.008791324435936429
37,-0.04922766414687086
38,-0.11387663536407344
39,-0.1665791338446142
40,-0.12620886668926312
41,-0.050562140917577277
42,-0.09692615668729637
43,-0.218514171385065
44,-0.31014979930107023
45,-0.14650237728560528
46,-0.11296082779232658
47,-0.022693542868278176
48,0.0853513891081038
49,0.1902111965591705
50,0.23544921845784988
51,0.1820980671140676
52,-0.025481645789661937
53,-0.026391688225614558
54,-0.08907393771779912
55,0.009190494883203601
56,-0.05627845330806858
57,0.013833372165414963
58,0.012063594242669284
59,0.06093701565046339
60,0.09827677293275225
61,0.018846245820863854
62,-0.09048122993752813
63,-0.12721597259047862
64,-0.06146751085107409
65,0.008039047303206712
66,0.008881506184108864
67,0.03281371004092616
68,0.11289462189263562
69,0.012295054822802392
70,0.08393294807422552
71,0.12250796094246669
72,0.18153652791157004
73,0.06747281197184819
74,0.06918505749005198
75,0.03554991067370918
76,0.16197857748451128
77,0.20388284973755233
78,0.16016955809604516
79,0.09485454121193146
80,0.09507347135424041
81,0.044279763645251116
82,-0.13745215578527809
83,-0.20146037760431051
84,-0.15316460369340523
85,0.03944884702499471
86,-0.045783184138374594
87,-0.01620398500607934
88,-0.08426680099967723
89,0.04188354930585039
90,0.027319826105118322
91,-0.05433330179874807
92,-0.1932285836652858
93,-0.22362503240826592
94,-0.2509072279308428
95,-0.1544355564243307
96,-0.1394737769826623
97,-0.08077859133503663
98,-0.14576312197953947
99,-0.1623891906898744
100,-0.21208503825574032
101,0.05037829752726189
102,-0.04138512676131312
103,-0.21941251405178053
104,-0.30965579734768806
105,-0.16367701524415718
106,-0.008272944239208949
107,0.2760826302578771
108,0.3557851675117901
109,0.27807598195347
110,0.13274707140423514
111,0.11393033840596148
112,0.26137569517492865
113,0.2274647116060824
114,0.045872691363996534
115,0.10962062296156826
116,0.07009294075667921
117,0.22624129332632853
118,0.264045179321106
119,0.09991088561060386
120,-0.023717464667957523
121,0.03639908264506498
122,0.20399687056609966
123,0.07296941566277967
124,0.15580351299985545
125,0.008876916626365972
126,0.16745674952256892
127,0.04758202914595515
128,-0.15073319202136046
129,-0.08898197055307389
130,-0.168240738575953
131,0.015075300449155598
132,0.023343273208020123
133,0.0191078239253784
134,-0.027084303518404646
135,-0.0976049445821503
136,-0.08257212832422926
137,-0.12340335070255165
138,-0.2073597467578815
139,-0.35951187753329794
140,-0.19299742864209596
141,-0.1036977434907344
142,0.07418358251994248
143,0.23815171798416337
144,0.2893668079395279
145,0.12209671460757066
146,-0.0004016029365318252
147,-0.0023838472069435818
148,0.12034955994624819
149,0.1284433825287547
150,0.01972759788638153
151,-0.0786184377601684
152,0.03193777907294394
153,0.21735417736586454
154,0.31278203437395735
155,0.041473314448260266
156,-0.21225481259614823
157,-0.129745466239464
158,0.05487711678501892
159,0.1735305807889457
160,0.12134974630968287
161,-0.018590370950510866
162,-0.03440327471342457
163,-0.03219788860207428
164,0.11615993769942323
165,0.1327054264008421
166,0.1731489855087887
167,0.09972359044898066
168,0.15520397281860643
169,0.1330471090807783
170,0.050792959122370245
171,0.15801152166574745
172,0.053734926259876664
173,0.27458777170591575
174,0.1818096386862036
175,0.14631805762947522
176,-0.13016954485146348
177,-0.07870639130250787
178,0.03308760330862248
179,0.22044093024331618
180,-0.003836498191091945
181,-0.026811503502441034
182,-0.024650811919052183
183,0.12518990672197639
184,0.23884744741137615
185,0.10637749146270231
186,-0.06135283550351276
187,-0.2123898185480041
188,-0.10393927408456553
189,0.09145804045063197
190,0.025452067774975003
191,0.0414591396942842
192,0.016528667520318514
193,0.08808306669365049
194,0.053733635441294045
195,-0.015887023151886663
196,-0.05421953063606408
197,-0.20038379108161053
198,-0.2836224723720618
199,-0.15777779979139958
200,-0.08680157348231077
201,-0.08347937954538856
202,-0.0798884985093995
203,0.0210870446828864
204,0.08029714438210056
205,-0.01935728281246195
206,0.011897807420640519
207,0.11816535264745413
208,0.09704286881917731
209,0.12041770910523765
210,0.18689136292681466
211,0.18465457877343328
212,0.17094069683130592
213,-0.02149500581376368
214,0.130046620597602
215,0.04672380677625463
216,0.19929199510534842
217,0.21482420474613254
218,0.31342410396137316
219,0.0866171839767148
220,-0.11564466309715048
221,-0.35455076489225057
222,-0.6251755045365588
223,-0.7633735260193308
224,-0.8302205618875237
225,-0.5249767778950966
226,-0.277084909546764
227,-0.04473598866547583
228,0.009177352266181965
229,0.2986482447326033
230,0.25647427401923517
231,0.23832413908227254
232,0.013463449526274734
233,-0.03554628856063364
234,0.0413480215391919
235,0.059103069707509115
236,0.08871589202520105
237,-0.09063764348370656
238,-0.021570942848557845
239,0.015523759655375911
240,0.13295264727000233
241,-0.10093848907781125
242,-0.13096466933544224
243,-0.14925472151776303
244,-0.07631819500045088
245,0.024099201195986138
246,-0.00015589439546523365
247,0.09273389593960474
248,0.09127546129836082
249,0.0763079272544434
250,0.11357222916217083
251,0.11467201158480533
252,0.14710049092401994
253,0.012851796459993771
254,-0.14118023427172977
255,-0.19999011869568153
256,-0.17377829697974737
257,-0.21963626817358547
258,-0.05439726107440444
259,0.09535402927067171
260,0.19987978451732857
261,0.039478495413796943
262,0.04497260949245119
263,0.01970351233123243
264,0.0367013374716695
265,-0.23965326868715825
266,-0.22002248539990024
267,-0.19917904231773848
268,0.08305150573180156
269,0.05380723839100732
270,-0.053520183198593696
